gene_id	gene_symbol	category	description	RFP3D11	RFP3D39	RFP3D47	RFPNG14	RFPNG35	RFPNG45	RFPRPM4	RFPRPM41	RFPRPM6
MMAR_0149	mmp_149	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0149	11.6052	11.639	11.5043	11.5323	11.6887	11.5589	11.5119	11.6025	11.6716
MMAR_0150	mmp_150	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0150	10.5631	10.3837	10.3778	10.2306	10.0711	9.8844	10.3048	10.1938	10.2057
MMAR_0151	mmp_151	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0151	10.2243	10.194	10.2896	10.8176	10.8658	10.7435	10.4883	10.4191	10.2022
MMAR_0152	mmp_152	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0152	11.2688	11.0767	11.247	11.2211	11.2332	11.1872	10.9268	11.1357	11.0543
MMAR_0153	mmp_153	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0153	11.6975	11.4044	11.4991	11.0942	11.3539	11.1616	11.6083	11.6453	11.8278
MMAR_0154	mmp_154	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0154	10.3057	10.3973	10.2672	10.6458	10.3891	10.5798	10.5325	10.3421	10.3154
MMAR_0155	mmp_155	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0155	9.1164	9.2987	9.1008	9.2151	9.2159	8.9205	8.8705	8.4809	8.8382
MMAR_0156	mmp_156	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0156	10.8529	10.8463	10.901	10.8561	10.8103	10.5914	10.8543	10.967	10.972
MMAR_0157	mmp_157	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0157	8.4509	8.4634	8.5849	9.0198	8.8239	8.8317	8.6364	8.692	8.7012
MMAR_0158	mmp_158	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0158	10.463	10.4744	10.387	10.2483	10.407	10.0017	10.329	10.3688	10.3849
MMAR_0159	mmp_159	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0159	12.0415	12.1777	12.0996	12.1544	12.0853	12.158	12.535	12.2065	12.5007
MMAR_0160	mmp_160	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0160	9.4189	9.3401	9.2726	9.5736	9.5636	9.5228	9.3976	9.2925	9.3387
MMAR_0161	mmp_161	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0161	10.9875	10.7767	10.4392	10.7419	10.656	10.8963	11.3704	11.4908	11.4542
MMAR_0162	mmp_162	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0162	8.8188	8.8721	9.0435	9.551	9.7496	9.5425	8.9873	9.2436	9.0308
MMAR_0163	mmp_163	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0163	8.9264	9.0448	9.1823	9.4273	8.9939	8.8985	9.0192	8.894	8.9781
MMAR_0164	mmp_164	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0164	11.182	11.2229	11.1609	10.5293	10.4723	10.5456	11.0513	10.9838	11.1386
MMAR_0165	mmp_165	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0165	9.5752	9.4568	9.428	8.5462	8.795	8.4859	9.3472	9.5097	9.4402
MMAR_0166	mmp_166	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0166	10.2393	9.9541	9.897	9.8452	9.949	10.082	9.8816	9.8158	10.1538
MMAR_0167	mmp_167	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0167	10.0431	10.2238	10.1398	10.4467	10.4718	10.4889	10.1701	10.1566	10.2654
MMAR_0168	mmp_168	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0168	11.3752	11.3341	11.329	11.441	11.1916	11.2331	11.3371	11.3386	11.3902
MMAR_0169	mmp_169	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0169	11.1317	11.1015	11.0328	11.8018	11.8102	11.8088	11.5609	11.5796	11.5935
MMAR_0170	mmp_170	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0170	12.3505	12.1496	12.1846	12.523	12.3553	12.2814	12.6267	12.8224	12.7772
MMAR_0171	mmp_171	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0171	12.1684	12.0648	12.1978	12.3288	12.5326	12.2574	12.2652	12.3524	12.1746
MMAR_0172	mmp_172	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0172	11.1705	10.8251	11.0249	9.8857	9.9881	9.9333	10.8116	10.851	10.6509
MMAR_0173	mmp_173	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0173	9.688	9.6998	9.4923	10.2042	10.3829	10.2302	9.4592	9.5179	9.4562
MMAR_0174	mmp_174	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0174	11.086	11.1986	10.8528	10.9409	10.7423	10.7996	11.237	11.3949	11.2926
MMAR_0175	mmp_175	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0175	9.9383	9.6694	9.7524	9.5266	9.407	9.2151	9.7871	9.7535	9.896
MMAR_0176	mmp_176	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0176	8.9709	8.931	8.7932	9.518	9.344	9.5006	8.935	8.7987	8.6072
MMAR_0177	mmp_177	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0177	9.5801	9.4132	9.3655	8.8746	8.9262	9.0243	9.4681	9.4465	9.5985
MMAR_0178	mmp_178	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0178	9.178	9.2486	9.4565	9.9664	9.8387	9.9916	9.1339	9.1639	9.3797
MMAR_0179	mmp_179	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0179	9.9657	10.1075	9.9501	9.3269	9.623	9.376	10.5343	10.4056	10.5138
MMAR_0180	mmp_180	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0180	9.4871	9.4664	9.6186	9.1817	9.2999	9.3388	9.5634	9.6439	9.6291
MMAR_0181	mmp_181	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0181	8.5977	8.647	8.3902	8.8816	8.873	8.9126	8.3342	8.2471	8.3841
MMAR_0182	mmp_182	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0182	10.5839	10.5613	10.4428	10.7935	10.5097	10.502	10.6265	10.7785	10.8935
MMAR_0183	mmp_183	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0183	11.9116	11.9492	11.8015	11.631	11.724	11.7883	11.8861	11.8196	11.8699
MMAR_0184	mmp_184	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0184	12.0844	12.105	11.9742	12.3612	12.5848	12.2924	11.8675	11.9367	11.9111
MMAR_0185	mmp_185	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0185	9.361	8.9993	9.0546	9.8897	9.6108	9.7996	9.4884	9.6539	9.3108
MMAR_0186	mmp_186	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0186	9.2772	9.356	9.3484	10.0487	10.4082	10.2267	8.9513	9.392	9.0812
MMAR_0187	mmp_187	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0187	10.8494	10.6634	10.7668	10.7201	10.8139	10.494	11.2086	11.3717	11.3134
MMAR_0188	mmp_188	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0188	8.9754	9.145	9.0601	9.1453	8.9585	8.9782	9.3438	9.3791	9.2001
MMAR_0189	mmp_189	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0189	8.4436	8.3201	8.5487	8.638	8.5595	8.4959	8.3369	8.1558	8.0588
MMAR_0190	mmp_190	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0190	9.5427	9.5123	9.281	9.6954	9.5007	9.6372	9.9083	9.7792	9.6637
MMAR_0191	mmp_191	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0191	9.6594	9.8257	9.6908	9.3584	9.469	9.2245	9.6954	9.6394	9.7945
MMAR_0192	mmp_192	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0192	9.6858	9.669	9.8536	8.3207	8.6858	8.862	9.6812	9.4815	9.847
MMAR_0193	mmp_193	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0193	12.365	12.4645	12.3455	12.1455	12.2057	12.0336	12.3209	12.4221	12.3145
MMAR_0194	mmp_194	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0194	9.2344	9.3049	9.0939	9.0215	9.2447	9.2815	9.7063	9.6072	9.6483
MMAR_0195	mmp_195	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0195	11.4689	11.6292	11.489	11.0862	10.8643	10.8764	11.0456	11.1288	11.0928
MMAR_0196	mmp_196	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0196	11.667	11.7633	11.8516	12.0241	12.0326	11.9247	11.9389	11.8733	11.9716
MMAR_0197	mmp_197	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0197	10.4535	10.5487	10.5689	10.2115	10.2545	10.1586	9.7709	10.1669	10.2505
MMAR_0198	mmp_198	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0198	10.4758	10.6156	10.4944	11.2385	11.3231	11.2346	10.2258	10.3208	10.1973
MMAR_0199	mmp_199	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0199	10.2913	10.2856	10.3236	10.504	10.1478	10.3032	10.354	10.3792	10.5297
MMAR_0200	mmp_200	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0200	12.6399	12.523	12.6226	12.3085	12.2926	12.3737	12.1701	12.2161	12.1576
MMAR_0201	mmp_201	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0201	11.1085	10.943	10.9795	11.6113	11.4907	11.5035	10.5507	10.4103	10.4061
MMAR_0202	mmp_202	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0202	11.8958	12.0749	12.0415	11.9099	11.9994	11.8713	12.1951	12.0449	12.0283
MMAR_0203	mmp_203	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0203	10.7018	10.5411	10.3615	10.1178	10.214	10.319	11.0161	10.8526	10.6749
MMAR_0204	mmp_204	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0204	10.9932	11.2993	11.2708	11.3375	11.3291	11.4122	11.4693	11.6928	11.5937
MMAR_0205	mmp_205	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0205	11.5931	11.5588	11.6101	11.7049	11.6376	11.4919	11.3486	11.4451	11.3024
MMAR_0206	mmp_206	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0206	11.6266	11.8463	11.7037	11.9221	11.7722	11.5318	11.5747	11.4335	11.5019
MMAR_0207	mmp_207	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0207	9.7036	9.4861	9.593	10.4246	10.1634	10.1543	9.4259	9.5032	9.4943
MMAR_0208	mmp_208	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0208	9.8963	9.7655	9.9222	9.7817	9.9296	9.8824	9.9876	10.1063	9.8858
MMAR_0209	mmp_209	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0209	11.5667	11.754	11.9125	11.9059	12.0209	11.8471	11.8619	11.7421	11.7116
MMAR_0210	mmp_210	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0210	9.2137	9.0432	9.218	8.4172	8.4842	8.6306	9.3066	9.0488	9.2136
MMAR_0211	mmp_211	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0211	9.2955	9.4156	9.3979	9.2897	9.6164	9.3814	9.1832	9.419	9.2706
MMAR_0212	mmp_212	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0212	11.7744	11.9308	11.9803	11.8054	11.7878	11.8907	11.7389	11.582	11.5949
MMAR_0213	mmp_213	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0213	8.5794	8.6378	8.7306	8.7555	8.6566	8.5097	8.6769	8.7377	8.5598
MMAR_0214	mmp_214	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0214	10.3967	10.5215	9.9901	9.5393	9.7944	9.6346	10.8307	10.6672	10.6161
MMAR_0215	mmp_215	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0215	12.0865	12.0233	12.0464	11.8179	11.695	11.3972	11.9344	11.9289	11.788
MMAR_0216	mmp_216	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0216	10.7119	10.5034	10.4746	10.072	10.322	9.9344	10.1768	10.043	10.2527
MMAR_0217	mmp_217	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0217	9.7825	10.009	10.1301	9.8224	9.6575	9.7364	9.911	9.9014	10.1446
MMAR_0218	mmp_218	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0218	8.9476	9.232	9.2138	9.3384	9.436	9.3613	9.6629	9.6071	9.5876
MMAR_0219	mmp_219	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0219	8.8954	8.7337	8.7718	8.6023	8.7275	8.7054	8.5309	8.4815	8.7617
MMAR_0220	mmp_220	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0220	11.0225	11.3551	11.2578	10.9366	10.7979	11.062	11.1546	11.3027	11.0682
MMAR_0221	mmp_221	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0221	11.5709	11.4056	11.5911	11.6986	11.4862	11.577	11.755	11.5616	11.5511
MMAR_0222	mmp_222	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0222	11.4635	11.4536	11.4968	11.1759	11.4475	11.2523	11.1387	11.0462	10.837
MMAR_0223	mmp_223	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0223	8.427	8.4536	8.3609	8.8899	8.9466	8.7763	8.5078	8.6165	8.7985
MMAR_0224	mmp_224	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0224	12.0868	12.0726	12.2503	11.5227	11.4789	11.4929	12.63	12.3831	12.5374
MMAR_0225	mmp_225	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0225	11.5075	11.7373	11.6954	11.0456	11.1603	11.0449	11.2364	11.2468	11.1102
MMAR_0226	mmp_226	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0226	9.2961	8.9581	9.0655	8.8149	8.7723	8.8672	8.597	8.5757	8.8069
MMAR_0227	mmp_227	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0227	9.4228	9.3136	9.0969	8.7971	8.9725	8.8873	9.5538	9.4686	9.5267
MMAR_0228	mmp_228	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0228	9.5302	9.5196	9.3613	9.9728	10.0107	10.0686	10.123	10.3661	9.9752
MMAR_0229	mmp_229	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0229	9.0905	8.9675	9.1679	9.0247	8.8898	9.0566	8.7277	8.8215	8.5927
MMAR_0230	mmp_230	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0230	11.1863	11.0741	11.261	10.9283	10.8404	11.0923	11.0401	10.8858	11.0376
MMAR_0231	mmp_231	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0231	9.3015	9.1704	9.1091	9.2163	9.2389	9.127	8.9145	9.2029	8.8807
MMAR_0232	mmp_232	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0232	11.4962	11.3379	11.3825	10.9606	10.661	10.9258	11.365	10.9444	11.0978
MMAR_0233	mmp_233	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0233	11.6768	11.499	11.1383	11.3633	11.3728	11.5013	12.0117	12.2027	12.1911
MMAR_0234	mmp_234	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0234	11.0002	10.9451	11.1203	11.0021	11.164	11.2776	11.0494	10.9815	11.0735
MMAR_0235	mmp_235	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0235	9.9633	9.9962	10.0591	9.9195	9.7515	10.1263	9.8473	9.6748	9.886
MMAR_0236	mmp_236	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0236	11.9586	11.9716	11.8838	11.9378	11.7143	11.7423	12.2386	12.0108	12.0314
MMAR_0237	mmp_237	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0237	8.4082	8.2837	8.4447	8.61	8.8871	8.5448	8.8591	9.0064	8.8191
MMAR_0238	mmp_238	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0238	11.8758	11.811	11.9555	11.7542	11.6479	11.6933	11.9592	11.8517	11.8827
MMAR_0239	mmp_239	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0239	11.1014	11.2846	11.0857	11.3463	11.4436	11.5241	10.957	11.0467	11.143
MMAR_0240	mmp_240	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0240	9.2057	9.0875	9.1582	8.4904	8.6949	8.7414	9.1384	8.9619	9.0407
MMAR_0241	mmp_241	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0241	11.3252	11.4266	11.2619	11.0191	11.2961	11.1994	11.1027	11.468	11.3755
MMAR_0242	mmp_242	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0242	10.5058	10.349	10.4962	10.1721	10.1794	10.074	10.716	10.1094	10.1378
MMAR_0243	mmp_243	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0243	10.558	10.5647	10.5691	10.196	10.127	10.4128	10.5261	10.444	10.7665
MMAR_0244	mmp_244	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0244	12.5953	12.6478	12.3337	12.3909	12.2228	12.3074	12.7494	12.7463	12.6766
MMAR_0245	mmp_245	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0245	10.6528	10.751	10.6035	10.7897	10.6437	10.5863	10.3887	10.3741	10.2425
MMAR_0246	mmp_246	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0246	8.2567	8.392	8.431	8.7145	8.5125	8.8393	8.2172	8.2788	8.1662
MMAR_0247	mmp_247	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0247	9.3457	9.099	9.2557	9.5675	9.7021	9.4567	9.4711	9.5739	9.5116
MMAR_0248	mmp_248	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0248	9.7378	9.8448	9.6361	9.8168	9.8921	9.4972	10.2093	10.2275	10.15
MMAR_0249	mmp_249	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0249	11.3555	11.5195	11.4767	10.71	10.5172	10.7525	11.4504	11.7524	11.2023
MMAR_0250	mmp_250	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0250	10.4594	10.6437	10.2869	11.0148	10.9762	10.9116	10.3332	10.5144	10.5748
MMAR_0251	mmp_251	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0251	11.202	11.1634	11.2619	11.0872	11.067	11.0666	10.7339	10.7987	10.9884
MMAR_0252	mmp_252	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0252	9.6807	9.6503	9.7077	9.9137	9.9317	9.8912	9.5738	9.7332	9.9759
MMAR_0253	mmp_253	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0253	10.6957	10.7317	10.5007	10.585	10.8397	10.4858	10.1792	10.3819	10.2993
MMAR_0254	mmp_254	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0254	9.4853	9.6451	9.3717	9.7943	9.5244	9.6645	10.0149	9.6895	10.0494
MMAR_0255	mmp_255	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0255	12.1082	11.9814	12.0309	12.0204	12.1576	12.2631	11.7414	11.7523	11.7342
MMAR_0256	mmp_256	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0256	9.2622	9.2543	9.1932	9.377	9.3024	9.2653	9.5343	9.5093	9.4239
MMAR_0257	mmp_257	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0257	11.6033	11.672	11.6792	11.9373	11.9104	11.8877	11.7741	11.9124	11.7724
MMAR_0258	mmp_258	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0258	11.4288	12.0374	11.897	11.7712	11.5094	11.4249	11.9798	11.886	11.9969
MMAR_0259	mmp_259	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0259	10.7984	10.6603	10.5335	10.1905	9.9684	9.992	10.3497	10.39	10.6214
MMAR_0260	mmp_260	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0260	10.8301	10.7641	11.0459	10.9659	10.6872	10.463	10.7665	10.7663	10.628
MMAR_0261	mmp_261	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0261	10.3995	10.3976	10.3946	10.6814	10.4889	10.7764	10.6025	10.7547	10.694
MMAR_0262	mmp_262	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0262	10.8297	10.9974	11.0319	10.3845	10.6253	10.7258	10.9919	11.0271	10.7854
MMAR_0263	mmp_263	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0263	8.5117	8.6921	8.6935	9.1858	9.0225	8.9628	8.6769	8.7898	8.6705
MMAR_0264	mmp_264	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0264	11.2207	11.4528	11.4045	11.7847	11.7721	11.5907	11.3448	11.0755	11.3753
MMAR_0265	mmp_265	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0265	10.431	10.2833	10.1695	10.6866	10.6786	10.4655	10.3448	10.324	10.4328
MMAR_0266	mmp_266	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0266	10.5509	10.5158	10.6562	11.3634	11.2186	11.3061	10.6534	10.7509	10.7556
MMAR_0267	mmp_267	Background_Genome	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0267	11.0486	11.1842	11.1437	10.8717	11.2385	10.9992	10.9174	11.0648	10.7834
